learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
202000.0,52.328922261,2.764731597858791E-5,202000.0,87.0,73.27071827748284,-282.35294117647027,65.51724137931035,202000.0,3822336.0
203000.0,52.732057982,2.8048300941217946E-5,203000.0,85.3,66.07705354979404,-258.5365853658534,54.2056074766355,203000.0,3844848.0
204000.0,53.126393054,2.844134587671678E-5,204000.0,84.5,65.93271821742397,-260.46511627906955,54.14201183431951,204000.0,3852824.0
205000.0,53.524400742,2.8842403943740652E-5,205000.0,87.5,73.33902100885145,-212.49999999999974,66.57754010695187,205000.0,3895096.0
206000.0,53.903870838,2.9225599897393512E-5,206000.0,84.5,62.046733937810515,-355.8823529411761,47.098976109215016,206000.0,3903424.0
207000.0,54.301154371,2.9632655665678825E-5,207000.0,87.8,69.8426627445649,-293.54838709677387,56.73758865248227,207000.0,3960552.0
208000.0,54.69350109,3.0033902083227614E-5,208000.0,87.6,69.94791780270808,-299.99999999999966,56.94444444444445,208000.0,3953152.0
209000.0,55.085492039,3.0439159010861198E-5,209000.0,89.3,76.45588448860862,-268.9655172413789,65.59485530546625,209000.0,3996288.0
210000.0,55.498246882,3.086864173040291E-5,210000.0,86.4,71.45513734066824,-231.70731707317046,61.79775280898876,210000.0,4022128.0
211000.0,55.915682694,3.1307363144067975E-5,211000.0,89.2,76.16993484242369,-184.21052631578917,66.56346749226006,211000.0,4062576.0
212000.0,56.334791015,3.1749983066169244E-5,212000.0,87.9,78.74254232166574,-245.7142857142854,76.32093933463796,212000.0,4082320.0
213000.0,56.748031531,3.2202066394697196E-5,213000.0,89.2,81.69305353086756,-176.92307692307662,77.5,213000.0,4228808.0
214000.0,57.163909342,3.264601102722642E-5,214000.0,87.9,79.55241763088566,-218.42105263157868,74.08993576017131,214000.0,4126344.0
215000.0,57.611170433,3.312838604722158E-5,215000.0,89.60000000000001,83.97663053191424,-159.99999999999972,81.72231985940248,215000.0,4168944.0
216000.0,58.0520114,3.3608075764046195E-5,216000.0,93.2,89.57557250036027,-106.06060606060572,86.50793650793652,216000.0,4206112.0
217000.0,58.51789913,3.412580601854239E-5,217000.0,84.6,75.80488050124745,-266.6666666666664,71.99999999999999,217000.0,4295608.0
218000.0,58.854123915,3.4503664493448464E-5,218000.0,86.9,76.99603313273641,-178.7234042553189,69.17647058823529,218000.0,4344120.0
219000.0,59.100257328,3.477781087412688E-5,219000.0,91.3,83.73235802275227,-171.87499999999966,79.72027972027973,219000.0,4305408.0
220000.0,59.354433952,3.506324520978106E-5,220000.0,91.7,85.38511112598034,-130.55555555555526,81.22171945701359,220000.0,4340832.0
221000.0,59.620513409,3.536636071971086E-5,221000.0,90.8,82.67377544083001,-119.04761904761878,74.65564738292012,221000.0,4403512.0
222000.0,59.888249744,3.56763883885571E-5,222000.0,87.7,79.3376629048894,-156.24999999999977,72.29729729729729,222000.0,4476056.0
223000.0,60.140647445,3.5967690266389684E-5,223000.0,85.39999999999999,70.93497796234288,-210.6382978723402,57.80346820809248,223000.0,4461288.0
224000.0,60.403789293,3.627590220836706E-5,224000.0,84.2,74.43646977355242,-229.16666666666643,65.19823788546255,224000.0,4527536.0
225000.0,60.673040731,3.6594224680742506E-5,225000.0,85.5,75.25128479968048,-222.22222222222197,64.89104116222761,225000.0,4569952.0
226000.0,60.944424288,3.6922275594283956E-5,226000.0,84.89999999999999,72.81439432811044,-319.4444444444442,60.05291005291005,226000.0,4672616.0
227000.0,61.225942616,3.7265371231409264E-5,227000.0,89.8,81.91005038583025,-199.99999999999966,72.65415549597856,227000.0,4710976.0
228000.0,61.519553981,3.763012021818655E-5,228000.0,87.3,78.40055240162046,-252.77777777777746,67.92929292929293,228000.0,4802016.0
229000.0,61.798416188,3.7981116878241515E-5,229000.0,85.0,74.0797893205276,-294.7368421052629,60.73298429319372,229000.0,4865368.0
230000.0,62.0985974,3.836617305676169E-5,230000.0,82.39999999999999,71.03076170990929,-319.0476190476188,57.28155339805825,230000.0,4958416.0
231000.0,62.394169531,3.875720813794413E-5,231000.0,81.3,67.6433081343339,-297.87234042553166,52.658227848101255,231000.0,5113928.0
232000.0,62.747294412,3.922578590448072E-5,232000.0,87.0,78.50159418947703,-202.32558139534856,67.90123456790124,232000.0,5129272.0
233000.0,63.125687632,3.9724509518693175E-5,233000.0,87.3,80.13141426783478,-153.99999999999977,71.13636363636363,233000.0,5094704.0
234000.0,63.68546737,4.0471491776609865E-5,234000.0,86.8,80.06641508066306,-186.9565217391302,72.32704402515722,234000.0,5158168.0
235000.0,64.187244709,4.114018647024544E-5,235000.0,84.6,76.95724971308783,-214.28571428571405,69.80392156862744,235000.0,5151328.0
236000.0,64.680707032,4.180389509316573E-5,236000.0,81.3,72.39799435265915,-228.07017543859632,65.81352833638026,236000.0,5199072.0
237000.0,65.18928541,4.24961405973493E-5,237000.0,82.69999999999999,74.46238146411743,-245.99999999999977,68.71609403254972,237000.0,5261440.0
238000.0,65.696463236,4.319077810662153E-5,238000.0,83.5,75.46063365105616,-236.7346938775508,67.39130434782608,238000.0,5294200.0
239000.0,66.222669495,4.392364722754482E-5,239000.0,79.9,70.71789238752612,-252.63157894736804,61.641221374045806,239000.0,5383600.0
240000.0,66.796779244,4.4716231561607634E-5,240000.0,76.6,66.87457354552481,-325.45454545454504,55.765595463138,240000.0,5336456.0
241000.0,67.308414186,4.542591268328648E-5,241000.0,82.6,75.14044221438655,-216.36363636363618,65.9491193737769,241000.0,5361736.0
242000.0,67.723711802,4.599281462990298E-5,242000.0,79.80000000000001,70.87570413752437,-176.71232876712338,60.77669902912623,242000.0,5276560.0
243000.0,68.036725896,4.642652663328077E-5,243000.0,75.5,63.92549510417433,-235.61643835616456,48.8517745302714,243000.0,5355992.0
244000.0,68.330824049,4.684357445647818E-5,244000.0,76.5,62.99824438478676,-250.74626865671667,48.00884955752212,244000.0,5481456.0
245000.0,68.63043476,4.725622762129617E-5,245000.0,80.30000000000001,68.1214814287402,-212.69841269841288,52.41545893719808,245000.0,5323904.0
246000.0,68.91132829,4.7648031989263474E-5,246000.0,81.89999999999999,68.55045393336518,-223.2142857142855,52.7415143603133,246000.0,5391752.0
247000.0,69.238897382,4.811137608726668E-5,247000.0,83.1,72.27517463358936,-275.5555555555553,61.67800453514738,247000.0,5467680.0
248000.0,69.566612006,4.8580571709491494E-5,248000.0,83.89999999999999,74.73622104080492,-221.9999999999998,64.92374727668845,248000.0,5534272.0
249000.0,69.903940963,4.905516797510278E-5,249000.0,86.3,78.99117782817851,-251.28205128205101,71.51767151767152,249000.0,5438424.0
250000.0,70.200924868,4.9477340552442746E-5,250000.0,84.7,74.94337694495896,-255.81395348837185,64.08450704225352,250000.0,5494896.0
251000.0,70.505261329,4.991217898016147E-5,251000.0,84.39999999999999,76.70717030940641,-262.79069767441837,70.22900763358778,251000.0,5523016.0
252000.0,70.851320493,5.041453018385596E-5,252000.0,84.3,76.96961162257153,-282.9268292682924,73.92026578073089,252000.0,5611248.0
253000.0,71.193847997,5.091581739830577E-5,253000.0,82.6,72.21956126065714,-304.6511627906974,68.59205776173283,253000.0,5657096.0
254000.0,71.578892551,5.14831858400179E-5,254000.0,86.0,79.88754263122661,-233.3333333333331,82.60869565217392,254000.0,5695824.0
255000.0,71.982738398,5.205997341208337E-5,255000.0,88.2,81.69892876695756,-257.5757575757573,82.09408194233686,255000.0,5520808.0
256000.0,72.289378348,5.250209042505228E-5,256000.0,86.1,77.92014080278555,-223.25581395348811,77.68860353130016,256000.0,5573280.0
257000.0,72.628723301,5.29952955279139E-5,257000.0,84.7,77.61986536813127,-273.1707317073168,75.24271844660194,257000.0,5618088.0
258000.0,72.939327008,5.344867448738241E-5,258000.0,88.8,82.39098921762536,-211.1111111111108,78.66666666666667,258000.0,5642312.0
259000.0,73.270215696,5.393742960571704E-5,259000.0,86.8,78.37791795730294,-238.4615384615382,71.61290322580645,259000.0,5709680.0
260000.0,73.625096855,5.447188148746449E-5,260000.0,79.7,70.41342501770822,-298.0392156862741,64.63414634146342,260000.0,5821408.0
261000.0,74.037719267,5.50907478717198E-5,261000.0,80.9,73.03627115629222,-334.0909090909086,79.28416485900217,261000.0,5797576.0
262000.0,74.398418938,5.5634794054377274E-5,262000.0,82.3,75.30519707010812,-261.22448979591815,80.65573770491802,262000.0,5830320.0
263000.0,74.757749816,5.6181098648215684E-5,263000.0,83.7,77.13484131159038,-162.90322580645142,74.49139280125195,263000.0,5876824.0
264000.0,75.125843194,5.674941743990713E-5,264000.0,81.0,74.30202959865181,-143.58974358974365,71.59940209267563,264000.0,5968104.0
265000.0,75.496305875,5.7323804098358834E-5,265000.0,82.0,76.25737010802895,-100.00000000000013,62.577962577962566,265000.0,5993248.0
266000.0,75.856101577,5.7884706552518814E-5,266000.0,79.10000000000001,71.86651536505553,-207.35294117647078,59.65250965250966,266000.0,6026064.0
267000.0,76.493050962,5.887707317653802E-5,267000.0,80.9,72.8347828560457,-176.81159420289868,63.68821292775667,267000.0,6022400.0
268000.0,77.162059865,5.993364834088259E-5,268000.0,85.1,78.56781201813537,-192.1568627450978,71.72675521821633,268000.0,6104792.0
269000.0,77.79928075,6.095683225284812E-5,269000.0,81.6,74.43073647816746,-187.50000000000034,70.22653721682846,269000.0,6206776.0
270000.0,78.430625891,6.196718555230192E-5,270000.0,81.89999999999999,75.16496091568573,-178.46153846153877,72.98507462686567,270000.0,6185984.0
